ym,region,country,visitors,visitors_yoy,visitors_vs_2019,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,guest_nights_vs_2019,updated_at
2019-06,欧州,スイス,3145,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,スイス,6489,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,スイス,3529,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,スイス,4778,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,スイス,6514,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,スイス,3756,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,スイス,3073,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,ベルギー,1572,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,ベルギー,1849,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,ベルギー,3547,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,ベルギー,5258,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,ベルギー,3351,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,ベルギー,2553,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,ベルギー,5166,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,ベルギー,2850,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,ベルギー,3488,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,ベルギー,4424,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,ベルギー,3138,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,ベルギー,2049,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,フィンランド,1875,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,フィンランド,2213,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,フィンランド,2729,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,フィンランド,2604,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,フィンランド,3102,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,フィンランド,3054,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,フィンランド,2108,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,フィンランド,1580,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,フィンランド,1931,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,フィンランド,3309,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,フィンランド,2336,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,フィンランド,2596,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,ポーランド,1517,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,ポーランド,1591,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,ポーランド,4188,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,ポーランド,5972,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,ポーランド,3442,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,ポーランド,2721,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,ポーランド,3217,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,ポーランド,2945,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,ポーランド,3538,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,ポーランド,4017,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,ポーランド,3729,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,ポーランド,1657,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,デンマーク,1544,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,デンマーク,1843,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,デンマーク,3132,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,デンマーク,4215,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,デンマーク,2404,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,デンマーク,1980,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,デンマーク,4972,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,デンマーク,1645,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,デンマーク,2298,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,デンマーク,3917,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,デンマーク,3080,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,デンマーク,1863,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,ノルウェー,1537,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,ノルウェー,1640,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,ノルウェー,2335,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,ノルウェー,3756,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,ノルウェー,1537,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,ノルウェー,2453,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,ノルウェー,3320,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,ノルウェー,1156,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,ノルウェー,1828,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,ノルウェー,1959,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,ノルウェー,1898,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,ノルウェー,1419,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,オーストリア,1382,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,オーストリア,1479,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,オーストリア,2498,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,オーストリア,3451,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,オーストリア,2179,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,オーストリア,1732,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,オーストリア,3005,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,オーストリア,2453,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,オーストリア,2640,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,オーストリア,2827,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,オーストリア,2288,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,オーストリア,1596,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,ポルトガル,1587,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,ポルトガル,1571,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,ポルトガル,2538,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,ポルトガル,3527,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,ポルトガル,2728,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,ポルトガル,2577,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,ポルトガル,2828,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,ポルトガル,3312,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,ポルトガル,2712,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,ポルトガル,3389,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,ポルトガル,2693,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,ポルトガル,2887,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州,アイルランド,1316,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州,アイルランド,1333,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州,アイルランド,1970,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州,アイルランド,2481,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州,アイルランド,1949,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州,アイルランド,1887,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州,アイルランド,1889,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州,アイルランド,1696,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州,アイルランド,9151,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州,アイルランド,12024,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州,アイルランド,2039,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州,アイルランド,1652,,0.0,,,,,,2026-06-09 00:08:19
2019-01,欧州その他,その他ヨーロッパ,5815,,0.0,,,,,,2026-06-09 00:08:19
2019-02,欧州その他,その他ヨーロッパ,5679,,0.0,,,,,,2026-06-09 00:08:19
2019-03,欧州その他,その他ヨーロッパ,13440,,0.0,,,,,,2026-06-09 00:08:19
2019-04,欧州その他,その他ヨーロッパ,15452,,0.0,,,,,,2026-06-09 00:08:19
2019-05,欧州その他,その他ヨーロッパ,11123,,0.0,,,,,,2026-06-09 00:08:19
2019-06,欧州その他,その他ヨーロッパ,8897,,0.0,,,,,,2026-06-09 00:08:19
2019-07,欧州その他,その他ヨーロッパ,9735,,0.0,,,,,,2026-06-09 00:08:19
2019-08,欧州その他,その他ヨーロッパ,9802,,0.0,,,,,,2026-06-09 00:08:19
2019-09,欧州その他,その他ヨーロッパ,11376,,0.0,,,,,,2026-06-09 00:08:19
2019-10,欧州その他,その他ヨーロッパ,13799,,0.0,,,,,,2026-06-09 00:08:19
2019-11,欧州その他,その他ヨーロッパ,12284,,0.0,,,,,,2026-06-09 00:08:19
2019-12,欧州その他,その他ヨーロッパ,7480,,0.0,,,,,,2026-06-09 00:08:19
2019-01,集計,アフリカ計,2777,,0.0,,,,,,2026-06-09 00:08:19
2019-02,集計,アフリカ計,2337,,0.0,,,,,,2026-06-09 00:08:19
2019-03,集計,アフリカ計,3952,,0.0,,,,,,2026-06-09 00:08:19
2019-04,集計,アフリカ計,3933,,0.0,,,,,,2026-06-09 00:08:19
2019-05,集計,アフリカ計,2847,,0.0,,,,,,2026-06-09 00:08:19
2019-06,集計,アフリカ計,3852,,0.0,,,,,,2026-06-09 00:08:19
2019-07,集計,アフリカ計,3651,,0.0,,,,,,2026-06-09 00:08:19
2019-08,集計,アフリカ計,7790,,0.0,,,,,,2026-06-09 00:08:19
2019-09,集計,アフリカ計,7717,,0.0,,,,,,2026-06-09 00:08:19
2019-10,集計,アフリカ計,8657,,0.0,,,,,,2026-06-09 00:08:19
2019-11,集計,アフリカ計,4201,,0.0,,,,,,2026-06-09 00:08:19
2019-12,集計,アフリカ計,3325,,0.0,,,,,,2026-06-09 00:08:19
2019-01,集計,北アメリカ計,130340,,0.0,,,,,,2026-06-09 00:08:19
2019-02,集計,北アメリカ計,120332,,0.0,,,,,,2026-06-09 00:08:19
2019-03,集計,北アメリカ計,221773,,0.0,,,,,,2026-06-09 00:08:19
2019-04,集計,北アメリカ計,219055,,0.0,,,,,,2026-06-09 00:08:19
2019-05,集計,北アメリカ計,199117,,0.0,,,,,,2026-06-09 00:08:19
2019-06,集計,北アメリカ計,207718,,0.0,,,,,,2026-06-09 00:08:19
2019-07,集計,北アメリカ計,196104,,0.0,,,,,,2026-06-09 00:08:19
2019-08,集計,北アメリカ計,151865,,0.0,,,,,,2026-06-09 00:08:19
2019-09,集計,北アメリカ計,163454,,0.0,,,,,,2026-06-09 00:08:19
2019-10,集計,北アメリカ計,200133,,0.0,,,,,,2026-06-09 00:08:19
2019-11,集計,北アメリカ計,190290,,0.0,,,,,,2026-06-09 00:08:19
2019-12,集計,北アメリカ計,187376,,0.0,,,,,,2026-06-09 00:08:19
2019-01,北米,米国,103191,,0.0,,,,,,2026-06-09 00:08:19
2019-02,北米,米国,92669,,0.0,,,,,,2026-06-09 00:08:19
2019-03,北米,米国,176564,,0.0,,,,,,2026-06-09 00:08:19
2019-04,北米,米国,170247,,0.0,,,,,,2026-06-09 00:08:19
2019-05,北米,米国,156962,,0.0,,,,,,2026-06-09 00:08:19
2019-06,北米,米国,175491,,0.0,,,,,,2026-06-09 00:08:19
2019-07,北米,米国,156865,,0.0,,,,,,2026-06-09 00:08:19
2019-08,北米,米国,117828,,0.0,,,,,,2026-06-09 00:08:19
2019-09,北米,米国,127190,,0.0,,,,,,2026-06-09 00:08:19
2019-10,北米,米国,153363,,0.0,,,,,,2026-06-09 00:08:19
2019-11,北米,米国,148993,,0.0,,,,,,2026-06-09 00:08:19
2019-12,北米,米国,144498,,0.0,,,,,,2026-06-09 00:08:19
2019-01,北米,カナダ,22293,,0.0,,,,,,2026-06-09 00:08:19
2019-02,北米,カナダ,23883,,0.0,,,,,,2026-06-09 00:08:19
2019-03,北米,カナダ,37959,,0.0,,,,,,2026-06-09 00:08:19
2019-04,北米,カナダ,38897,,0.0,,,,,,2026-06-09 00:08:19
2019-05,北米,カナダ,35335,,0.0,,,,,,2026-06-09 00:08:19
2019-06,北米,カナダ,25402,,0.0,,,,,,2026-06-09 00:08:19
2019-07,北米,カナダ,29285,,0.0,,,,,,2026-06-09 00:08:19
2019-08,北米,カナダ,27568,,0.0,,,,,,2026-06-09 00:08:19
2019-09,北米,カナダ,28525,,0.0,,,,,,2026-06-09 00:08:19
2019-10,北米,カナダ,37667,,0.0,,,,,,2026-06-09 00:08:19
2019-11,北米,カナダ,33316,,0.0,,,,,,2026-06-09 00:08:19
2019-12,北米,カナダ,35132,,0.0,,,,,,2026-06-09 00:08:19
2019-01,北米,メキシコ,3615,,0.0,,,,,,2026-06-09 00:08:19
2019-02,北米,メキシコ,2889,,0.0,,,,,,2026-06-09 00:08:19
2019-03,北米,メキシコ,5740,,0.0,,,,,,2026-06-09 00:08:19
2019-04,北米,メキシコ,8222,,0.0,,,,,,2026-06-09 00:08:19
2019-05,北米,メキシコ,5482,,0.0,,,,,,2026-06-09 00:08:19
2019-06,北米,メキシコ,5676,,0.0,,,,,,2026-06-09 00:08:19
2019-07,北米,メキシコ,8661,,0.0,,,,,,2026-06-09 00:08:19
2019-08,北米,メキシコ,4800,,0.0,,,,,,2026-06-09 00:08:19
2019-09,北米,メキシコ,6282,,0.0,,,,,,2026-06-09 00:08:19
2019-10,北米,メキシコ,7385,,0.0,,,,,,2026-06-09 00:08:19
2019-11,北米,メキシコ,6494,,0.0,,,,,,2026-06-09 00:08:19
2019-12,北米,メキシコ,6499,,0.0,,,,,,2026-06-09 00:08:19
2019-01,北米その他,その他北アメリカ,1241,,0.0,,,,,,2026-06-09 00:08:19
2019-02,北米その他,その他北アメリカ,891,,0.0,,,,,,2026-06-09 00:08:19
2019-03,北米その他,その他北アメリカ,1510,,0.0,,,,,,2026-06-09 00:08:19
2019-04,北米その他,その他北アメリカ,1689,,0.0,,,,,,2026-06-09 00:08:19
2019-05,北米その他,その他北アメリカ,1338,,0.0,,,,,,2026-06-09 00:08:19
2019-06,北米その他,その他北アメリカ,1149,,0.0,,,,,,2026-06-09 00:08:19
2019-07,北米その他,その他北アメリカ,1293,,0.0,,,,,,2026-06-09 00:08:19
2019-08,北米その他,その他北アメリカ,1669,,0.0,,,,,,2026-06-09 00:08:19
2019-09,北米その他,その他北アメリカ,1457,,0.0,,,,,,2026-06-09 00:08:19
2019-10,北米その他,その他北アメリカ,1718,,0.0,,,,,,2026-06-09 00:08:19
2019-11,北米その他,その他北アメリカ,1487,,0.0,,,,,,2026-06-09 00:08:19
2019-12,北米その他,その他北アメリカ,1247,,0.0,,,,,,2026-06-09 00:08:19
2019-01,集計,南アメリカ計,7420,,0.0,,,,,,2026-06-09 00:08:19
2019-02,集計,南アメリカ計,5883,,0.0,,,,,,2026-06-09 00:08:19
2019-03,集計,南アメリカ計,10689,,0.0,,,,,,2026-06-09 00:08:19
2019-04,集計,南アメリカ計,13089,,0.0,,,,,,2026-06-09 00:08:19
2019-05,集計,南アメリカ計,9033,,0.0,,,,,,2026-06-09 00:08:19
2019-06,集計,南アメリカ計,7794,,0.0,,,,,,2026-06-09 00:08:19
2019-07,集計,南アメリカ計,8712,,0.0,,,,,,2026-06-09 00:08:19
2019-08,集計,南アメリカ計,6797,,0.0,,,,,,2026-06-09 00:08:19
2019-09,集計,南アメリカ計,13217,,0.0,,,,,,2026-06-09 00:08:19
2019-10,集計,南アメリカ計,12160,,0.0,,,,,,2026-06-09 00:08:19
2019-11,集計,南アメリカ計,8503,,0.0,,,,,,2026-06-09 00:08:19
2019-12,集計,南アメリカ計,7903,,0.0,,,,,,2026-06-09 00:08:19
2019-01,南米,ブラジル,2935,,0.0,,,,,,2026-06-09 00:08:19
2019-02,南米,ブラジル,2122,,0.0,,,,,,2026-06-09 00:08:19
2019-03,南米,ブラジル,5070,,0.0,,,,,,2026-06-09 00:08:19
2019-04,南米,ブラジル,5726,,0.0,,,,,,2026-06-09 00:08:19
2019-05,南米,ブラジル,4244,,0.0,,,,,,2026-06-09 00:08:19
2019-06,南米,ブラジル,3363,,0.0,,,,,,2026-06-09 00:08:19
2019-07,南米,ブラジル,4476,,0.0,,,,,,2026-06-09 00:08:19
2019-08,南米,ブラジル,2957,,0.0,,,,,,2026-06-09 00:08:19
2019-09,南米,ブラジル,3958,,0.0,,,,,,2026-06-09 00:08:19
2019-10,南米,ブラジル,4656,,0.0,,,,,,2026-06-09 00:08:19
2019-11,南米,ブラジル,3733,,0.0,,,,,,2026-06-09 00:08:19
2019-12,南米,ブラジル,4335,,0.0,,,,,,2026-06-09 00:08:19
2019-01,南米その他,その他南アメリカ,4485,,0.0,,,,,,2026-06-09 00:08:19
2019-02,南米その他,その他南アメリカ,3761,,0.0,,,,,,2026-06-09 00:08:19
2019-03,南米その他,その他南アメリカ,5619,,0.0,,,,,,2026-06-09 00:08:19
2019-04,南米その他,その他南アメリカ,7363,,0.0,,,,,,2026-06-09 00:08:19
2019-05,南米その他,その他南アメリカ,4789,,0.0,,,,,,2026-06-09 00:08:19
2019-06,南米その他,その他南アメリカ,4431,,0.0,,,,,,2026-06-09 00:08:19
2019-07,南米その他,その他南アメリカ,4236,,0.0,,,,,,2026-06-09 00:08:19
2019-08,南米その他,その他南アメリカ,3840,,0.0,,,,,,2026-06-09 00:08:19
2019-09,南米その他,その他南アメリカ,9259,,0.0,,,,,,2026-06-09 00:08:19
2019-10,南米その他,その他南アメリカ,7504,,0.0,,,,,,2026-06-09 00:08:19
2019-11,南米その他,その他南アメリカ,4770,,0.0,,,,,,2026-06-09 00:08:19
2019-12,南米その他,その他南アメリカ,3568,,0.0,,,,,,2026-06-09 00:08:19
2019-01,集計,オセアニア計,89476,,0.0,,,,,,2026-06-09 00:08:19
2019-02,集計,オセアニア計,52965,,0.0,,,,,,2026-06-09 00:08:19
2019-03,集計,オセアニア計,49987,,0.0,,,,,,2026-06-09 00:08:19
2019-04,集計,オセアニア計,79852,,0.0,,,,,,2026-06-09 00:08:19
2019-05,集計,オセアニア計,52878,,0.0,,,,,,2026-06-09 00:08:19
2019-06,集計,オセアニア計,43360,,0.0,,,,,,2026-06-09 00:08:19
2019-07,集計,オセアニア計,41553,,0.0,,,,,,2026-06-09 00:08:19
2019-08,集計,オセアニア計,32459,,0.0,,,,,,2026-06-09 00:08:19
2019-09,集計,オセアニア計,72742,,0.0,,,,,,2026-06-09 00:08:19
2019-10,集計,オセアニア計,67955,,0.0,,,,,,2026-06-09 00:08:19
2019-11,集計,オセアニア計,55834,,0.0,,,,,,2026-06-09 00:08:19
2019-12,集計,オセアニア計,82657,,0.0,,,,,,2026-06-09 00:08:19
2019-01,オセアニア,豪州,81063,,0.0,,,,,,2026-06-09 00:08:19
2019-02,オセアニア,豪州,47658,,0.0,,,,,,2026-06-09 00:08:19
2019-03,オセアニア,豪州,44175,,0.0,,,,,,2026-06-09 00:08:19
2019-04,オセアニア,豪州,70504,,0.0,,,,,,2026-06-09 00:08:19
2019-05,オセアニア,豪州,46223,,0.0,,,,,,2026-06-09 00:08:19
2019-06,オセアニア,豪州,37283,,0.0,,,,,,2026-06-09 00:08:19
2019-07,オセアニア,豪州,34873,,0.0,,,,,,2026-06-09 00:08:19
2019-08,オセアニア,豪州,26951,,0.0,,,,,,2026-06-09 00:08:19
2019-09,オセアニア,豪州,60498,,0.0,,,,,,2026-06-09 00:08:19
2019-10,オセアニア,豪州,51563,,0.0,,,,,,2026-06-09 00:08:19
2019-11,オセアニア,豪州,48327,,0.0,,,,,,2026-06-09 00:08:19
2019-12,オセアニア,豪州,72653,,0.0,,,,,,2026-06-09 00:08:19
2019-01,オセアニア,ニュージーランド,7920,,0.0,,,,,,2026-06-09 00:08:19
2019-02,オセアニア,ニュージーランド,5068,,0.0,,,,,,2026-06-09 00:08:19
2019-03,オセアニア,ニュージーランド,5393,,0.0,,,,,,2026-06-09 00:08:19
2019-04,オセアニア,ニュージーランド,9010,,0.0,,,,,,2026-06-09 00:08:19
2019-05,オセアニア,ニュージーランド,6222,,0.0,,,,,,2026-06-09 00:08:19
2019-06,オセアニア,ニュージーランド,5541,,0.0,,,,,,2026-06-09 00:08:19
2019-07,オセアニア,ニュージーランド,6241,,0.0,,,,,,2026-06-09 00:08:19
2019-08,オセアニア,ニュージーランド,5149,,0.0,,,,,,2026-06-09 00:08:19
2019-09,オセアニア,ニュージーランド,11331,,0.0,,,,,,2026-06-09 00:08:19
2019-10,オセアニア,ニュージーランド,15683,,0.0,,,,,,2026-06-09 00:08:19
2019-11,オセアニア,ニュージーランド,7003,,0.0,,,,,,2026-06-09 00:08:19
2019-12,オセアニア,ニュージーランド,9554,,0.0,,,,,,2026-06-09 00:08:19
2019-01,オセアニアその他,その他オセアニア,493,,0.0,,,,,,2026-06-09 00:08:19
2019-02,オセアニアその他,その他オセアニア,239,,0.0,,,,,,2026-06-09 00:08:19
2019-03,オセアニアその他,その他オセアニア,419,,0.0,,,,,,2026-06-09 00:08:19
2019-04,オセアニアその他,その他オセアニア,338,,0.0,,,,,,2026-06-09 00:08:19
2019-05,オセアニアその他,その他オセアニア,433,,0.0,,,,,,2026-06-09 00:08:19
2019-06,オセアニアその他,その他オセアニア,536,,0.0,,,,,,2026-06-09 00:08:19
2019-07,オセアニアその他,その他オセアニア,439,,0.0,,,,,,2026-06-09 00:08:19
2019-08,オセアニアその他,その他オセアニア,359,,0.0,,,,,,2026-06-09 00:08:19
2019-09,オセアニアその他,その他オセアニア,913,,0.0,,,,,,2026-06-09 00:08:19
2019-10,オセアニアその他,その他オセアニア,709,,0.0,,,,,,2026-06-09 00:08:19
2019-11,オセアニアその他,その他オセアニア,504,,0.0,,,,,,2026-06-09 00:08:19
2019-12,オセアニアその他,その他オセアニア,450,,0.0,,,,,,2026-06-09 00:08:19
2019-01,その他,無国籍・その他,45,,0.0,,,,,,2026-06-09 00:08:19
2019-02,その他,無国籍・その他,48,,0.0,,,,,,2026-06-09 00:08:19
2019-03,その他,無国籍・その他,60,,0.0,,,,,,2026-06-09 00:08:19
2019-04,その他,無国籍・その他,67,,0.0,,,,,,2026-06-09 00:08:19
2019-05,その他,無国籍・その他,66,,0.0,,,,,,2026-06-09 00:08:19
2019-06,その他,無国籍・その他,72,,0.0,,,,,,2026-06-09 00:08:19
2019-07,その他,無国籍・その他,62,,0.0,,,,,,2026-06-09 00:08:19
2019-08,その他,無国籍・その他,61,,0.0,,,,,,2026-06-09 00:08:19
2019-09,その他,無国籍・その他,51,,0.0,,,,,,2026-06-09 00:08:19
2019-10,その他,無国籍・その他,74,,0.0,,,,,,2026-06-09 00:08:19
2019-11,その他,無国籍・その他,55,,0.0,,,,,,2026-06-09 00:08:19
2019-12,その他,無国籍・その他,67,,0.0,,,,,,2026-06-09 00:08:19
2020-01,集計,総数,2661022,-0.010529353123574281,-0.010529353123574281,,,,,,2026-06-09 00:08:19
2020-02,集計,総数,1085147,-0.5833284056272612,-0.5833284056272612,,,,,,2026-06-09 00:08:19
2020-03,集計,総数,193658,-0.9298375152528716,-0.9298375152528716,,,,,,2026-06-09 00:08:19
2020-04,集計,総数,2917,-0.9990033092047829,-0.9990033092047829,,,,,,2026-06-09 00:08:19
2020-05,集計,総数,1663,-0.9994003081759668,-0.9994003081759668,,,,,,2026-06-09 00:08:19
2020-06,集計,総数,2565,-0.9991093876788559,-0.9991093876788559,,,,,,2026-06-09 00:08:19
2020-07,集計,総数,3782,-0.9987356198488293,-0.9987356198488293,,,,,,2026-06-09 00:08:19
2020-08,集計,総数,8658,-0.9965644683973154,-0.9965644683973154,,,,,,2026-06-09 00:08:19
2020-09,集計,総数,13684,-0.9939794525279128,-0.9939794525279128,,,,,,2026-06-09 00:08:19
2020-10,集計,総数,27386,-0.989030541126859,-0.989030541126859,,,,,,2026-06-09 00:08:19
2020-11,集計,総数,56673,-0.9767854816788284,-0.9767854816788284,,,,,,2026-06-09 00:08:19
2020-12,集計,総数,58673,-0.9767759254619344,-0.9767759254619344,,,,,,2026-06-09 00:08:19
2020-01,集計,アジア計,2300366,-0.02812825313991374,-0.02812825313991374,,,,,,2026-06-09 00:08:19
2020-02,集計,アジア計,840261,-0.6383264364095593,-0.6383264364095593,,,,,,2026-06-09 00:08:19
2020-03,集計,アジア計,108291,-0.9526586373472644,-0.9526586373472644,,,,,,2026-06-09 00:08:19
2020-04,集計,アジア計,2252,-0.9990496823694136,-0.9990496823694136,,,,,,2026-06-09 00:08:19
2020-05,集計,アジア計,1539,-0.9993436741962888,-0.9993436741962888,,,,,,2026-06-09 00:08:19
2020-06,集計,アジア計,2245,-0.9990959308026645,-0.9990959308026645,,,,,,2026-06-09 00:08:19
2020-07,集計,アジア計,2872,-0.9988794635158471,-0.9988794635158471,,,,,,2026-06-09 00:08:19
2020-08,集計,アジア計,6405,-0.9970292262908603,-0.9970292262908603,,,,,,2026-06-09 00:08:19
2020-09,集計,アジア計,11683,-0.9936063368573365,-0.9936063368573365,,,,,,2026-06-09 00:08:19
2020-10,集計,アジア計,22977,-0.9882736665040348,-0.9882736665040348,,,,,,2026-06-09 00:08:19
2020-11,集計,アジア計,51075,-0.9746736709317709,-0.9746736709317709,,,,,,2026-06-09 00:08:19
2020-12,集計,アジア計,53581,-0.9747420393890497,-0.9747420393890497,,,,,,2026-06-09 00:08:19
2020-01,東アジア,韓国,316812,-0.593509224604591,-0.593509224604591,,,,,,2026-06-09 00:08:19
2020-02,東アジア,韓国,143896,-0.7989729031969646,-0.7989729031969646,,,,,,2026-06-09 00:08:19
2020-03,東アジア,韓国,16669,-0.9715344970678944,-0.9715344970678944,,,,,,2026-06-09 00:08:19
2020-04,東アジア,韓国,299,-0.9994723132094652,-0.9994723132094652,,,,,,2026-06-09 00:08:19
2020-05,東アジア,韓国,18,-0.9999701687454632,-0.9999701687454632,,,,,,2026-06-09 00:08:19
