ym,country,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,source,updated_at
2025-11,タイ,千葉県,関東,8530,-0.508641,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,千葉県,関東,4230,-0.456298,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,千葉県,関東,1900,-0.2607,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,千葉県,関東,14370,0.018427,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,千葉県,関東,3410,-0.123393,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,千葉県,関東,3850,0.318493,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,千葉県,関東,5210,-0.396292,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,イタリア,千葉県,関東,610,0.016667,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,スペイン,千葉県,関東,890,-0.310078,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,その他,千葉県,関東,24790,-0.37145,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,総数,東京都,関東,4171440,-0.01465,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,韓国,東京都,関東,251500,-0.224579,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,中国,東京都,関東,487430,-0.160819,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,香港,東京都,関東,124350,-0.225668,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,台湾,東京都,関東,265370,-0.111048,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,米国,東京都,関東,800400,0.117097,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,カナダ,東京都,関東,136870,0.270019,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,英国,東京都,関東,145980,0.241749,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ドイツ,東京都,関東,97620,0.246903,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フランス,東京都,関東,90190,0.127375,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ロシア,東京都,関東,76600,1.186697,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,シンガポール,東京都,関東,156870,-0.221489,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,タイ,東京都,関東,101820,-0.030101,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,東京都,関東,66020,-0.10844,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,東京都,関東,58000,0.235883,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,東京都,関東,223250,-0.011249,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,東京都,関東,72440,-0.027651,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,東京都,関東,20790,0.136687,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,東京都,関東,78530,-0.14567,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,イタリア,東京都,関東,72540,0.110703,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,スペイン,東京都,関東,68730,0.143214,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,その他,東京都,関東,662050,0.241817,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,総数,神奈川県,関東,361560,0.020635,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,韓国,神奈川県,関東,17760,0.159269,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,中国,神奈川県,関東,62830,-0.057597,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,香港,神奈川県,関東,10810,-0.178571,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,台湾,神奈川県,関東,26690,0.038926,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,米国,神奈川県,関東,73830,0.073579,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,カナダ,神奈川県,関東,11630,0.552737,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,英国,神奈川県,関東,10910,-0.000916,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ドイツ,神奈川県,関東,11400,0.349112,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フランス,神奈川県,関東,6940,-0.095176,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ロシア,神奈川県,関東,3790,1.216374,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,シンガポール,神奈川県,関東,11450,-0.099135,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,タイ,神奈川県,関東,8080,-0.011016,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,神奈川県,関東,5960,0.075812,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,神奈川県,関東,5630,0.581461,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,神奈川県,関東,17180,0.066418,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,神奈川県,関東,4140,0.366337,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,神奈川県,関東,1950,-0.177215,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,神奈川県,関東,3820,0.026882,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,イタリア,神奈川県,関東,3670,0.64574,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,スペイン,神奈川県,関東,4410,0.136598,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,その他,神奈川県,関東,47520,0.027237,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,総数,新潟県,中部,23680,-0.028314,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,韓国,新潟県,中部,2360,0.118483,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,中国,新潟県,中部,4120,-0.067873,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,香港,新潟県,中部,1460,-0.19337,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,台湾,新潟県,中部,5040,0.088553,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,米国,新潟県,中部,1830,-0.051813,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,カナダ,新潟県,中部,340,0.096774,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,英国,新潟県,中部,420,-0.44,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ドイツ,新潟県,中部,400,-0.069767,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フランス,新潟県,中部,290,0.115385,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ロシア,新潟県,中部,80,3.0,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,シンガポール,新潟県,中部,1500,0.271186,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,タイ,新潟県,中部,620,-0.138889,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,新潟県,中部,310,-0.465517,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,新潟県,中部,100,-0.375,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,新潟県,中部,630,0.431818,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,新潟県,中部,350,0.458333,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,新潟県,中部,330,0.571429,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,新潟県,中部,340,-0.227273,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,イタリア,新潟県,中部,110,0.571429,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,スペイン,新潟県,中部,300,-0.090909,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,その他,新潟県,中部,2540,0.403315,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,総数,富山県,中部,23550,0.162389,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,韓国,富山県,中部,930,-0.05102,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,中国,富山県,中部,4530,0.429022,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,香港,富山県,中部,1420,-0.123457,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,台湾,富山県,中部,5150,-0.206471,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,米国,富山県,中部,1040,-0.193798,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,カナダ,富山県,中部,370,4.285714,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,英国,富山県,中部,420,0.105263,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ドイツ,富山県,中部,190,0.266667,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フランス,富山県,中部,330,1.2,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ロシア,富山県,中部,230,1.875,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,シンガポール,富山県,中部,1220,0.109091,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,タイ,富山県,中部,1350,1.213115,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,富山県,中部,520,0.405405,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,富山県,中部,130,0.857143,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,富山県,中部,600,0.463415,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,富山県,中部,570,0.9,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,富山県,中部,100,0.111111,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,富山県,中部,150,0.0,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,イタリア,富山県,中部,90,0.0,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,スペイン,富山県,中部,110,-0.694444,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,その他,富山県,中部,3110,0.747191,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,総数,石川県,中部,218940,-0.039737,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,韓国,石川県,中部,4160,-0.118644,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,中国,石川県,中部,21060,-0.039234,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,香港,石川県,中部,7500,0.119403,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,台湾,石川県,中部,26550,-0.19837,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,米国,石川県,中部,25380,-0.134969,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,カナダ,石川県,中部,5700,0.153846,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,英国,石川県,中部,12990,0.187386,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ドイツ,石川県,中部,7970,0.133713,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フランス,石川県,中部,10600,-0.140308,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ロシア,石川県,中部,1440,0.454545,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,シンガポール,石川県,中部,5590,-0.325694,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,タイ,石川県,中部,2020,-0.231939,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,マレーシア,石川県,中部,2690,-0.211144,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インド,石川県,中部,1520,-0.025641,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,豪州,石川県,中部,11640,-0.260013,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,インドネシア,石川県,中部,2700,-0.014599,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,ベトナム,石川県,中部,650,0.511628,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
2025-11,フィリピン,石川県,中部,690,-0.158537,宿泊旅行統計 2025年年間速報値 参考第1表 / 参考第1表(11月),2026-05-29
